1,1,814,532,65,43,1,8,1
2,1,829,525,56,44,1,8,1
3,1,844,517,58,44,1,8,1
4,1,850,514,62,44,1,8,1
5,1,861,507,63,43,1,8,1
6,1,872,504,62,43,1,8,1
7,1,889,497,61,39,1,8,1
8,1,899,493,61,40,1,8,1
9,1,916,485,58,38,1,8,1
10,1,929,480,58,34,1,8,1
11,1,941,474,58,35,1,8,1
12,1,953,468,59,36,1,8,1
13,1,969,462,52,34,1,8,1
14,1,980,458,52,34,1,8,1
15,1,996,451,40,34,1,8,1
16,1,1008,448,31,30,1,8,1
20,1,1071,422,34,29,1,8,1
21,1,1075,417,39,29,1,8,1
22,1,1079,411,45,29,1,8,1
23,1,1091,407,49,28,1,8,1
24,1,1102,403,49,28,1,8,1
25,1,1113,399,47,27,1,8,1
26,1,1123,396,47,27,1,8,1
27,1,1134,392,46,28,1,8,1
28,1,1146,389,45,25,1,8,1
29,1,1155,387,45,24,1,8,1
30,1,1165,385,48,25,1,8,1
31,1,1182,381,43,25,1,8,1
32,1,1192,379,43,25,1,8,1
33,1,1202,378,45,22,1,8,1
34,1,1211,376,51,23,1,8,1
35,1,1224,376,46,22,1,8,1
36,1,1236,373,46,23,1,8,1
37,1,1245,371,44,25,1,8,1
38,1,1256,371,44,24,1,8,1
39,1,1270,368,44,25,1,8,1
40,1,1280,369,43,23,1,8,1
41,1,1291,368,43,23,1,8,1
42,1,1299,366,46,26,1,8,1
43,1,1313,367,44,24,1,8,1
44,1,1321,368,46,24,1,8,1
45,1,1333,369,41,23,1,8,1
46,1,1341,371,41,23,1,8,1
47,1,1354,372,39,22,1,8,1
48,1,1365,374,39,22,1,8,1
49,1,1373,374,39,24,1,8,1
50,1,1382,375,39,24,1,8,1
51,1,1392,376,39,24,1,8,1
52,1,1404,378,39,24,1,8,1
53,1,1413,379,39,24,1,8,1
54,1,1420,380,39,24,1,8,1
55,1,1429,380,37,23,1,8,1
56,1,1437,380,37,23,1,8,1
57,1,1442,382,41,21,1,8,1
58,1,1449,380,42,22,1,8,1
59,1,1459,379,41,21,1,8,1
60,1,1466,379,41,21,1,8,1
61,1,1471,376,41,23,1,8,1
62,1,1481,375,41,23,1,8,1
63,1,1490,374,35,23,1,8,1
64,1,1493,373,37,25,1,8,1
65,1,1501,371,36,24,1,8,1
66,1,1506,370,36,25,1,8,1
67,1,1515,368,37,24,1,8,1
68,1,1521,367,33,25,1,8,1
69,1,1522,366,40,23,1,8,1
70,1,1533,365,35,22,1,8,1
71,1,1541,365,33,20,1,8,1
72,1,1542,361,38,21,1,8,1
73,1,1551,361,31,21,1,8,1
74,1,1557,358,32,24,1,8,1
75,1,1560,357,32,24,1,8,1
76,1,1566,357,32,23,1,8,1
77,1,1567,357,36,23,1,8,1
78,1,1572,357,35,22,1,8,1
79,1,1577,354,35,22,1,8,1
80,1,1584,353,33,21,1,8,1
81,1,1589,353,33,21,1,8,1
82,1,1593,354,31,20,1,8,1
83,1,1598,350,31,20,1,8,1
84,1,1599,349,33,21,1,8,1
85,1,1602,348,33,22,1,8,1
86,1,1605,348,31,22,1,8,1
87,1,1610,344,26,24,1,8,1
88,1,1609,345,28,22,1,8,1
89,1,1610,343,29,23,1,8,1
90,1,1610,341,33,23,1,8,1
91,1,1614,341,29,23,1,8,1
92,1,1614,341,29,23,1,8,1
93,1,1617,338,29,23,1,8,1
94,1,1619,338,29,23,1,8,1
95,1,1620,338,29,23,1,8,1
96,1,1621,339,29,23,1,8,1
97,1,1622,338,29,23,1,8,1
98,1,1624,336,29,23,1,8,1
99,1,1622,337,29,23,1,8,1
100,1,1623,336,29,23,1,8,1
101,1,1623,337,29,23,1,8,1
102,1,1623,339,28,22,1,8,1
103,1,1625,339,26,21,1,8,1
104,1,1626,339,26,21,1,8,1
105,1,1626,339,26,21,1,8,1
106,1,1625,339,26,21,1,8,1
107,1,1624,339,28,21,1,8,1
108,1,1622,340,30,20,1,8,1
109,1,1624,340,28,22,1,8,1
110,1,1623,338,28,22,1,8,1
