1,1,65,340,72,29,1,2,1
1,2,178,410,70,28,1,2,1
1,3,280,381,68,29,1,2,1
1,4,416,444,79,32,1,2,1
1,5,668,221,74,32,1,2,1
1,6,713,436,63,30,1,2,1
1,7,762,558,70,34,1,2,1
1,8,968,162,105,40,1,4,1
1,9,971,223,66,30,1,2,1
1,10,891,386,81,34,1,4,1
1,11,1118,390,67,29,1,2,1
2,1,117,340,76,30,1,2,1
2,2,222,409,74,29,1,2,1
2,3,328,382,68,29,1,2,1
2,4,466,447,75,30,1,2,1
2,5,603,222,75,32,1,2,1
2,6,757,437,63,30,1,2,1
2,7,803,560,73,32,1,2,1
2,8,913,161,105,40,1,4,1
2,9,905,222,69,31,1,2,1
2,10,935,387,81,34,1,4,1
2,11,1160,390,70,30,1,2,1
2,12,1207,279,71,29,1,2,1
3,1,166,343,72,29,1,2,1
3,2,257,409,70,28,1,2,1
3,3,367,383,65,28,1,2,1
3,4,505,447,75,30,1,2,1
3,5,551,221,79,34,1,2,1
3,6,797,437,66,31,1,2,1
3,7,831,561,77,34,1,2,1
3,8,871,162,105,40,1,4,1
3,9,852,221,69,31,1,2,1
3,10,971,388,81,34,1,4,1
3,11,1197,390,70,30,1,2,1
3,12,1155,280,71,29,1,2,1
3,13,0,380,47,39,1,4,1
4,1,219,343,76,30,1,2,1
4,2,302,407,74,29,1,2,1
4,3,414,382,68,29,1,2,1
4,4,544,447,83,30,1,2,1
4,5,489,221,77,33,1,2,1
4,6,845,438,66,31,1,2,1
4,7,873,562,77,34,1,2,1
4,8,825,161,100,38,1,4,1
4,9,787,220,69,31,1,2,1
4,10,1013,387,81,34,1,4,1
4,11,1241,390,70,30,1,2,1
4,12,1093,278,68,30,1,2,1
4,13,1,381,93,39,1,4,1
5,1,274,342,79,32,1,2,1
5,2,347,406,74,29,1,2,1
5,3,460,383,68,29,1,2,1
5,4,597,447,77,31,1,2,1
5,5,424,221,77,33,1,2,1
5,6,889,438,66,31,1,2,1
5,7,908,562,82,34,1,2,1
5,8,773,158,97,43,1,4,1
5,9,723,219,69,31,1,2,1
5,10,1056,387,81,36,1,4,1
5,11,1279,391,67,29,1,2,1
5,12,1028,276,71,31,1,2,1
5,13,-3,380,144,43,1,4,1
5,14,1237,176,43,31,1,2,1
5,15,1212,224,68,32,1,2,1
