1,2,339,671,36,69,1,2,1
1,1,308,433,35,59,1,8,1
1,3,303,738,42,70,1,8,1
1,4,1604,864,45,42,1,8,1
1,5,392,534,53,90,1,1,1
1,6,433,455,72,86,1,1,1
1,7,467,477,75,91,1,1,1
1,8,462,117,33,37,1,8,1
1,12,1742,689,35,77,1,5,1
2,2,365,764,43,67,1,2,1
2,1,317,385,36,61,1,8,1
2,3,295,649,34,72,1,8,1
2,4,1639,836,39,42,1,8,1
2,5,390,533,54,94,1,1,1
2,6,434,454,70,85,1,1,1
2,7,465,476,77,92,1,1,1
2,8,429,152,35,42,1,8,1
2,12,1742,689,35,77,1,5,1
3,2,419,841,60,63,1,2,1
3,1,335,338,37,48,1,8,1
3,3,297,557,32,70,1,8,1
3,4,1663,785,36,54,1,8,1
3,5,392,533,52,94,1,1,1
3,6,433,452,72,86,1,1,1
3,7,468,477,74,91,1,1,1
3,8,413,196,31,44,1,8,1
3,12,1742,687,35,77,1,5,1
4,2,518,906,67,51,1,2,1
4,1,349,304,37,44,1,8,1
4,3,300,490,36,55,1,8,1
4,5,391,535,53,91,1,1,1
4,6,435,451,72,87,1,1,1
4,7,466,480,76,88,1,1,1
4,8,397,246,31,45,1,8,1
4,12,1743,690,35,77,1,5,1
5,2,650,939,74,43,1,2,1
5,1,362,263,34,46,1,8,1
5,3,313,422,35,55,1,8,1
5,5,392,535,54,92,1,1,1
5,6,434,449,73,87,1,1,1
5,7,465,477,77,91,1,1,1
5,8,375,302,30,55,1,8,1
5,12,1743,688,35,77,1,5,1
6,2,809,957,70,38,1,2,1
6,1,372,234,32,44,1,8,1
6,3,326,369,34,48,1,8,1
6,5,391,534,53,93,1,1,1
6,6,433,450,73,86,1,1,1
6,7,465,477,77,91,1,1,1
6,8,349,376,36,64,1,8,1
6,12,1743,690,33,73,1,5,1
7,2,966,958,72,38,1,2,1
7,1,383,203,32,44,1,8,1
7,3,341,312,39,50,1,8,1
7,5,391,534,55,91,1,1,1
7,6,432,450,71,86,1,1,1
7,7,467,478,75,91,1,1,1
7,8,339,476,29,64,1,8,1
7,9,1719,723,23,60,1,8,1
7,12,1745,688,34,78,1,5,1
8,8,335,587,31,63,1,8,1
8,2,1110,955,69,36,1,2,1
8,1,394,177,34,42,1,8,1
8,3,362,268,33,41,1,8,1
8,5,391,535,53,91,1,1,1
8,6,433,450,76,89,1,1,1
8,7,466,476,77,91,1,1,1
8,9,1712,776,24,55,1,8,1
8,12,1742,689,35,77,1,5,1
9,8,340,696,39,72,1,8,1
9,2,1243,944,65,36,1,2,1
9,1,405,155,34,42,1,8,1
9,3,376,231,33,41,1,8,1
9,5,392,534,54,93,1,1,1
9,6,434,451,74,89,1,1,1
9,7,466,476,77,91,1,1,1
9,9,1697,822,31,55,1,8,1
9,10,1722,706,30,40,1,6,1
9,12,1743,690,35,77,1,5,1
10,9,1660,868,46,48,1,8,1
10,8,372,791,63,81,1,8,1
10,2,1360,926,44,32,1,2,1
10,1,422,138,32,33,1,8,1
10,3,392,197,31,42,1,8,1
10,5,391,534,54,93,1,1,1
10,6,434,450,75,89,1,1,1
10,7,466,480,74,90,1,1,1
10,10,1726,750,22,39,1,6,1
10,12,1744,689,35,77,1,5,1
11,9,1619,898,56,37,1,8,1
11,8,445,876,81,65,1,8,1
11,1,442,118,32,33,1,8,1
11,3,400,175,31,39,1,8,1
11,5,391,535,54,91,1,1,1
11,6,432,450,75,89,1,1,1
11,7,466,480,74,90,1,1,1
11,10,1723,798,22,34,1,6,1
11,2,1442,916,52,33,1,2,1
11,12,1745,688,35,77,1,5,1
12,9,1578,925,58,39,1,8,1
12,8,566,930,92,51,1,8,1
12,1,466,96,32,33,1,8,1
12,3,410,157,31,39,1,8,1
12,5,391,533,52,91,1,1,1
12,10,1713,835,24,37,1,6,1
12,2,1490,902,63,33,1,2,1
12,11,528,73,33,25,1,8,1
12,6,433,453,75,89,1,1,1
12,7,466,481,74,90,1,1,1
12,12,1744,688,35,77,1,5,1
13,9,1519,937,66,36,1,8,1
13,8,733,957,85,37,1,8,1
13,1,490,77,32,33,1,8,1
13,3,423,135,30,33,1,8,1
13,5,393,536,51,91,1,1,1
13,10,1686,879,26,29,1,6,1
13,2,1525,896,56,35,1,2,1
13,11,480,107,33,30,1,8,1
13,6,433,453,75,89,1,1,1
13,7,467,477,74,90,1,1,1
13,12,1742,687,35,77,1,5,1
14,9,1442,959,74,36,1,8,1
14,8,907,956,76,38,1,8,1
14,1,512,67,32,27,1,8,1
14,3,445,113,31,31,1,8,1
14,5,393,542,50,91,1,1,1
14,10,1655,904,27,26,1,6,1
14,2,1559,888,48,35,1,2,1
14,11,440,145,33,30,1,8,1
14,6,435,451,75,89,1,1,1
14,7,469,479,74,90,1,1,1
14,12,1742,689,35,77,1,5,1
15,9,1355,977,66,38,1,8,1
15,8,1068,955,76,34,1,8,1
15,3,465,94,31,31,1,8,1
15,5,397,551,47,95,1,1,1
15,10,1611,922,40,30,1,6,1
15,2,1597,873,45,35,1,2,1
15,11,408,193,29,40,1,8,1
15,6,434,452,75,89,1,1,1
15,7,467,475,76,92,1,1,1
15,12,1742,689,35,77,1,5,1
16,9,1247,992,78,40,1,8,1
16,8,1206,947,74,33,1,8,1
16,3,484,79,31,31,1,8,1
16,5,401,565,42,97,1,1,1
16,10,1578,931,40,36,1,6,1
16,2,1637,844,36,37,1,2,1
16,11,386,249,29,40,1,8,1
16,6,434,449,77,92,1,1,1
16,7,471,478,74,90,1,1,1
16,12,1742,687,35,77,1,5,1
17,9,1102,1008,86,39,1,8,1
17,8,1328,931,66,37,1,8,1
17,3,500,65,31,31,1,8,1
17,5,401,577,37,96,1,1,1
17,10,1523,941,40,36,1,6,1
17,2,1662,802,31,40,1,2,1
17,11,365,314,36,45,1,8,1
17,6,433,449,78,96,1,1,1
17,7,466,478,78,91,1,1,1
17,12,1740,688,37,77,1,5,1
18,9,942,1016,94,35,1,8,1
18,8,1418,913,66,36,1,8,1
18,5,401,592,36,95,1,1,1
18,10,1453,965,40,29,1,6,1
18,2,1679,754,31,35,1,2,1
18,11,346,398,34,56,1,8,1
18,6,434,451,74,91,1,1,1
18,7,465,478,77,92,1,1,1
18,12,1743,686,37,81,1,5,1
