1,1,390,139,32,39,1,2,1
1,2,591,0,23,28,1,2,1
1,3,556,222,26,45,1,2,1
1,4,734,162,26,41,1,2,1
1,5,960,226,37,54,1,7,1
1,6,1021,249,38,33,1,4,1
1,7,124,0,32,29,1,2,1
1,8,439,485,29,31,1,2,1
2,1,392,128,32,39,1,2,1
2,2,591,0,22,36,1,2,1
2,3,555,223,25,45,1,2,1
2,4,735,177,27,41,1,2,1
2,5,962,235,38,47,1,7,1
2,6,1024,257,35,26,1,4,1
2,8,440,482,33,30,1,2,1
3,1,397,115,33,38,1,2,1
3,2,590,7,23,36,1,2,1
3,3,557,224,25,45,1,2,1
3,4,736,191,28,41,1,2,1
3,5,963,246,36,37,1,7,1
3,6,1028,267,35,17,1,4,1
4,1,400,104,33,35,1,2,1
4,2,589,15,23,36,1,2,1
4,3,556,223,25,45,1,2,1
4,4,736,204,28,43,1,2,1
4,5,965,254,34,30,1,7,1
5,1,403,94,33,35,1,2,1
5,2,589,23,22,36,1,2,1
5,4,739,217,27,43,1,2,1
5,3,556,223,23,45,1,2,1
6,9,294,256,32,25,1,2,1
6,1,408,83,32,33,1,2,1
6,2,590,29,22,36,1,2,1
6,4,739,229,27,45,1,2,1
6,3,558,221,23,45,1,2,1
7,9,296,244,34,35,1,2,1
7,1,413,70,29,33,1,2,1
7,2,590,36,22,36,1,2,1
7,4,740,241,28,39,1,2,1
7,3,557,221,22,47,1,2,1
8,9,301,233,32,44,1,2,1
8,1,416,59,29,33,1,2,1
8,2,592,43,21,34,1,2,1
8,4,740,253,28,27,1,2,1
8,3,557,220,22,47,1,2,1
8,10,1018,0,31,26,1,2,1
9,9,306,219,32,42,1,2,1
9,1,420,45,30,34,1,2,1
9,2,591,47,23,38,1,2,1
9,3,555,221,25,47,1,2,1
9,10,1027,3,31,35,1,2,1
10,9,310,206,32,42,1,2,1
10,1,423,33,30,34,1,2,1
10,2,593,51,23,34,1,2,1
10,3,556,221,25,47,1,2,1
10,10,1034,16,31,35,1,2,1
11,9,313,194,33,41,1,2,1
11,1,427,22,30,35,1,2,1
11,2,594,56,23,34,1,2,1
11,3,554,221,25,47,1,2,1
11,10,1042,28,31,39,1,2,1
12,1,430,11,30,35,1,2,1
12,2,592,61,28,31,1,2,1
12,3,556,221,25,47,1,2,1
12,10,1049,42,31,39,1,2,1
12,9,317,182,35,41,1,2,1
13,1,434,0,30,35,1,2,1
13,2,594,64,28,38,1,2,1
13,3,556,222,25,47,1,2,1
13,10,1057,56,32,43,1,2,1
13,9,321,173,36,37,1,2,1
14,1,436,1,30,21,1,2,1
14,2,596,69,33,38,1,2,1
14,3,554,222,25,47,1,2,1
14,11,249,259,34,23,1,2,1
14,10,1064,72,32,43,1,2,1
14,9,329,161,30,37,1,2,1
15,3,554,221,25,47,1,2,1
15,11,249,252,37,30,1,2,1
15,10,1071,85,32,43,1,2,1
15,9,331,145,33,40,1,2,1
15,2,598,72,33,38,1,2,1
15,12,1021,0,33,27,1,2,1
16,3,556,222,24,47,1,2,1
16,11,254,241,37,37,1,2,1
16,10,1080,104,32,43,1,2,1
16,9,337,133,33,37,1,2,1
16,2,602,76,33,38,1,2,1
16,12,1027,0,34,39,1,2,1
17,3,555,220,24,49,1,2,1
17,11,259,233,34,40,1,2,1
17,10,1086,119,33,43,1,2,1
17,9,340,121,34,37,1,2,1
17,2,606,78,33,42,1,2,1
17,12,1034,11,37,43,1,2,1
17,13,696,480,30,41,1,2,1
18,3,555,222,24,47,1,2,1
18,11,262,223,39,39,1,2,1
18,10,1095,136,32,43,1,2,1
18,9,345,107,33,37,1,2,1
18,2,607,79,33,38,1,2,1
18,12,1042,27,34,39,1,2,1
18,13,696,483,31,49,1,2,1
