1,1,407,424,76,81,1,1,1
1,2,415,470,88,93,1,7,1
1,3,462,480,78,88,1,1,1
1,4,494,73,37,27,1,8,1
1,5,528,70,35,26,1,2,1
1,6,438,115,39,31,1,8,1
1,7,428,134,52,62,1,3,1
1,8,339,500,30,74,1,8,1
1,9,370,787,67,80,1,8,1
1,10,1067,956,117,47,1,5,1
1,11,1243,890,78,33,1,2,1
1,12,1361,962,110,54,1,7,1
1,13,1563,886,56,38,1,8,1
1,14,1622,856,47,41,1,8,1
1,15,371,307,31,52,1,8,1
1,16,1580,920,63,36,1,8,1
2,1,406,422,76,85,1,1,1
2,2,414,467,85,98,1,7,1
2,3,461,481,78,88,1,1,1
2,4,499,73,31,21,1,8,1
2,5,527,71,37,27,1,2,1
2,6,442,110,39,31,1,8,1
2,7,424,138,57,65,1,3,1
2,8,337,516,30,73,1,8,1
2,9,375,797,72,80,1,8,1
2,10,1084,956,115,45,1,5,1
2,11,1248,891,78,33,1,2,1
2,12,1346,965,110,54,1,7,1
2,13,1565,889,56,35,1,8,1
2,14,1628,847,47,48,1,8,1
2,15,368,319,31,52,1,8,1
2,16,1577,924,63,36,1,8,1
3,1,407,421,77,85,1,1,1
3,2,415,467,86,96,1,7,1
3,3,461,480,80,87,1,1,1
3,4,501,72,31,21,1,8,1
3,5,522,76,35,26,1,2,1
3,6,448,109,34,27,1,8,1
3,7,422,140,50,71,1,3,1
3,8,337,532,30,73,1,8,1
3,9,383,814,76,75,1,8,1
3,10,1110,956,110,43,1,5,1
3,11,1244,892,78,33,1,2,1
3,12,1328,966,113,57,1,7,1
3,13,1568,887,56,37,1,8,1
3,14,1627,843,47,48,1,8,1
3,15,366,331,32,49,1,8,1
3,16,1572,924,63,36,1,8,1
4,1,408,422,74,85,1,1,1
4,2,414,466,88,98,1,7,1
4,3,461,479,78,89,1,1,1
4,4,507,65,32,24,1,8,1
4,5,514,78,32,28,1,2,1
4,6,449,104,39,31,1,8,1
4,7,418,141,53,73,1,3,1
4,8,336,549,30,73,1,8,1
4,9,397,826,76,74,1,8,1
4,10,1122,956,116,43,1,5,1
4,11,1244,891,78,33,1,2,1
4,12,1312,970,113,57,1,7,1
4,13,1573,882,56,37,1,8,1
4,14,1630,841,47,48,1,8,1
4,15,363,340,31,55,1,8,1
4,16,1565,929,63,36,1,8,1
5,4,515,64,33,21,1,8,1
5,5,508,84,37,29,1,2,1
5,6,454,106,31,25,1,8,1
5,7,414,150,53,73,1,3,1
5,8,335,564,30,73,1,8,1
5,9,409,834,77,79,1,8,1
5,10,1138,951,111,45,1,5,1
5,11,1250,893,78,33,1,2,1
5,12,1295,973,116,57,1,7,1
5,13,1579,882,53,37,1,8,1
5,14,1633,838,48,49,1,8,1
5,1,405,422,74,85,1,1,1
5,2,415,467,86,97,1,7,1
5,3,460,481,78,89,1,1,1
5,15,358,356,33,55,1,8,1
5,16,1556,926,63,36,1,8,1
6,4,519,65,31,20,1,8,1
6,5,508,86,37,29,1,2,1
6,6,459,102,31,25,1,8,1
6,7,412,154,53,75,1,3,1
6,8,334,579,30,73,1,8,1
6,9,425,846,75,78,1,8,1
6,10,1164,948,106,43,1,5,1
6,11,1248,888,78,37,1,2,1
6,12,1280,976,116,57,1,7,1
6,13,1586,881,52,36,1,8,1
6,14,1641,833,37,49,1,8,1
6,1,409,421,74,85,1,1,1
6,2,416,466,84,97,1,7,1
6,3,462,480,78,89,1,1,1
6,15,355,367,32,53,1,8,1
6,16,1536,936,75,34,1,8,1
7,5,497,85,37,39,1,2,1
7,6,465,97,31,25,1,8,1
7,7,408,156,58,78,1,3,1
7,8,335,594,30,73,1,8,1
7,9,434,856,84,77,1,8,1
7,10,1174,946,113,48,1,5,1
7,11,1244,882,84,46,1,2,1
7,12,1260,981,116,51,1,7,1
7,13,1589,880,52,36,1,8,1
7,14,1642,826,41,49,1,8,1
7,1,408,421,74,85,1,1,1
7,2,413,467,85,94,1,7,1
7,3,462,480,78,89,1,1,1
7,15,354,376,32,57,1,8,1
7,16,1518,932,90,36,1,8,1
8,15,348,387,36,60,1,8,1
8,16,1502,934,83,38,1,8,1
8,5,493,91,37,39,1,2,1
8,6,470,95,31,25,1,8,1
8,7,406,161,58,78,1,3,1
8,8,335,610,30,73,1,8,1
8,9,456,871,84,68,1,8,1
8,10,1190,936,112,54,1,5,1
8,11,1250,888,84,41,1,2,1
8,12,1245,984,116,52,1,7,1
8,13,1590,878,52,36,1,8,1
8,14,1642,825,41,49,1,8,1
8,1,406,420,74,85,1,1,1
8,2,412,464,87,101,1,7,1
8,3,460,479,78,89,1,1,1
9,15,346,406,34,57,1,8,1
9,16,1495,942,76,36,1,8,1
9,5,486,97,40,35,1,2,1
9,6,473,90,31,25,1,8,1
9,7,402,173,52,74,1,3,1
9,8,337,625,30,76,1,8,1
9,9,467,882,90,64,1,8,1
9,10,1209,938,107,51,1,5,1
9,11,1251,887,84,43,1,2,1
9,12,1221,989,122,53,1,7,1
9,13,1595,874,52,36,1,8,1
9,14,1647,816,41,53,1,8,1
9,1,408,420,74,85,1,1,1
9,2,413,467,87,98,1,7,1
9,3,460,480,78,89,1,1,1
10,15,345,422,30,57,1,8,1
10,16,1489,943,76,36,1,8,1
10,5,481,101,35,33,1,2,1
10,6,477,86,36,25,1,8,1
10,7,404,179,50,76,1,3,1
10,8,336,636,34,76,1,8,1
10,9,489,895,90,56,1,8,1
10,10,1226,940,107,49,1,5,1
10,11,1245,890,94,42,1,2,1
10,12,1203,988,121,56,1,7,1
10,13,1600,872,52,36,1,8,1
10,14,1652,808,40,53,1,8,1
10,1,408,421,74,85,1,1,1
10,2,414,467,87,96,1,7,1
10,3,460,479,78,89,1,1,1
11,15,341,437,34,57,1,8,1
11,16,1470,944,82,39,1,8,1
11,5,478,105,35,33,1,2,1
