0,6,372,793,68,76,1,8,1,-1
0,1,405,428,75,86,1,1,1,-1
0,5,391,533,37,66,1,8,1,-1
0,2,522,70,35,29,1,2,1,-1
0,3,416,148,52,71,1,5,1,-1
0,4,333,415,44,107,1,5,1,-1
0,8,1740,701,40,77,1,7,1,-1
0,7,1582,875,70,46,1,5,1,-1
0,9,1086,949,118,51,1,5,1,-1
1,6,386,812,73,73,1,8,1,-1
1,1,404,426,75,87,1,1,1,-1
1,5,391,534,37,66,1,8,1,-1
1,2,513,72,40,33,1,2,1,-1
1,3,413,156,52,71,1,5,1,-1
1,4,333,438,42,107,1,5,1,-1
1,8,1739,701,40,77,1,7,1,-1
1,7,1594,866,75,48,1,5,1,-1
1,9,1120,949,114,48,1,5,1,-1
2,6,399,823,74,77,1,8,1,-1
2,1,405,428,74,84,1,1,1,-1
2,5,391,534,37,66,1,8,1,-1
2,2,503,79,40,33,1,2,1,-1
2,3,410,167,46,71,1,5,1,-1
2,4,330,458,42,107,1,5,1,-1
2,8,1740,702,40,76,1,7,1,-1
2,7,1606,865,69,48,1,5,1,-1
2,9,1151,947,110,46,1,5,1,-1
3,6,419,838,80,77,1,8,1,-1
3,1,406,428,75,86,1,1,1,-1
3,5,390,535,37,66,1,8,1,-1
3,2,496,85,38,33,1,2,1,-1
3,3,405,175,46,71,1,5,1,-1
3,4,328,481,43,107,1,5,1,-1
3,8,1741,703,38,75,1,7,1,-1
3,7,1615,855,68,56,1,5,1,-1
3,9,1179,944,110,46,1,5,1,-1
4,6,436,853,88,77,1,8,1,-1
4,1,407,427,71,86,1,1,1,-1
4,5,391,535,37,66,1,8,1,-1
4,2,486,96,38,29,1,2,1,-1
4,3,398,189,46,71,1,5,1,-1
4,4,326,504,45,109,1,5,1,-1
4,8,1740,702,39,77,1,7,1,-1
4,7,1625,842,68,62,1,5,1,-1
4,9,1212,942,107,46,1,5,1,-1
5,6,465,881,88,67,1,8,1,-1
5,1,406,426,73,86,1,1,1,-1
5,5,390,535,37,66,1,8,1,-1
5,2,478,103,38,29,1,2,1,-1
5,3,398,201,42,71,1,5,1,-1
5,4,323,528,45,110,1,5,1,-1
5,8,1742,704,39,75,1,7,1,-1
5,7,1635,827,62,69,1,5,1,-1
5,9,1236,937,100,49,1,5,1,-1
6,6,491,894,88,67,1,8,1,-1
6,1,406,425,70,86,1,1,1,-1
6,5,391,534,37,66,1,8,1,-1
6,2,469,110,38,29,1,2,1,-1
6,3,393,212,40,74,1,5,1,-1
6,4,323,547,41,115,1,5,1,-1
6,8,1740,701,40,76,1,7,1,-1
6,7,1640,820,59,67,1,5,1,-1
6,9,1262,937,100,48,1,5,1,-1
7,6,522,911,86,56,1,8,1,-1
7,1,405,426,70,86,1,1,1,-1
7,5,391,533,37,67,1,8,1,-1
7,2,463,115,38,29,1,2,1,-1
7,3,389,218,43,79,1,5,1,-1
7,4,323,570,43,115,1,5,1,-1
