0,1,394,772,49,79,1,5,1,-1
0,2,433,763,101,108,1,4,1,-1
0,4,1215,779,66,36,1,2,1,-1
0,3,1072,844,104,40,1,7,1,-1
0,5,1398,838,93,41,1,4,1,-1
0,6,1323,877,98,38,1,7,1,-1
0,8,1504,558,41,44,1,8,1,-1
0,11,1433,611,37,41,1,8,1,-1
0,10,1467,601,42,27,1,8,1,-1
0,12,1527,634,30,42,1,8,1,-1
0,13,1466,661,48,29,1,8,1,-1
0,9,1582,630,27,42,1,8,1,-1
1,2,438,759,103,110,1,4,1,-1
1,3,1070,845,107,41,1,7,1,-1
1,4,1230,782,62,36,1,2,1,-1
1,6,1323,875,97,44,1,7,1,-1
1,5,1398,838,92,42,1,4,1,-1
1,11,1433,612,37,39,1,8,1,-1
1,10,1469,600,39,29,1,8,1,-1
1,1,392,769,49,79,1,5,1,-1
1,8,1505,559,41,44,1,8,1,-1
1,12,1526,634,30,42,1,8,1,-1
1,13,1467,662,48,28,1,8,1,-1
1,9,1579,627,29,41,1,8,1,-1
2,1,394,769,47,81,1,5,1,-1
2,2,443,756,101,108,1,4,1,-1
2,3,1069,845,107,41,1,7,1,-1
2,4,1241,784,62,36,1,2,1,-1
2,6,1323,874,97,44,1,7,1,-1
2,5,1395,836,97,42,1,4,1,-1
2,11,1432,612,37,39,1,8,1,-1
2,10,1470,600,39,29,1,8,1,-1
2,13,1466,662,49,28,1,8,1,-1
2,12,1526,636,32,40,1,8,1,-1
2,9,1579,620,27,45,1,8,1,-1
2,8,1504,560,42,42,1,8,1,-1
3,1,395,768,45,81,1,5,1,-1
3,2,446,752,104,106,1,4,1,-1
3,3,1069,846,107,41,1,7,1,-1
3,4,1254,787,66,40,1,2,1,-1
3,6,1323,875,97,43,1,7,1,-1
3,5,1395,836,92,42,1,4,1,-1
3,11,1433,612,37,39,1,8,1,-1
3,10,1469,600,39,29,1,8,1,-1
3,13,1467,662,49,28,1,8,1,-1
3,12,1525,636,32,40,1,8,1,-1
3,9,1578,622,28,40,1,8,1,-1
3,8,1506,561,40,44,1,8,1,-1
4,1,394,768,48,81,1,5,1,-1
4,2,448,750,104,104,1,4,1,-1
4,3,1069,843,107,43,1,7,1,-1
4,4,1269,788,60,41,1,2,1,-1
4,6,1324,875,97,44,1,7,1,-1
4,5,1393,837,98,42,1,4,1,-1
4,11,1432,611,37,39,1,8,1,-1
4,10,1469,599,39,29,1,8,1,-1
4,13,1466,662,49,28,1,8,1,-1
4,12,1523,637,32,40,1,8,1,-1
4,9,1577,615,29,40,1,8,1,-1
4,8,1509,562,39,40,1,8,1,-1
5,1,394,769,47,80,1,5,1,-1
5,2,453,749,107,102,1,4,1,-1
5,3,1071,843,104,43,1,7,1,-1
5,4,1282,791,61,41,1,2,1,-1
5,6,1324,876,98,44,1,7,1,-1
5,5,1389,837,100,41,1,4,1,-1
5,11,1433,611,37,39,1,8,1,-1
5,10,1469,600,39,29,1,8,1,-1
5,13,1465,662,49,28,1,8,1,-1
5,12,1523,638,32,40,1,8,1,-1
5,9,1578,613,30,40,1,8,1,-1
5,8,1507,560,40,41,1,8,1,-1
6,1,394,768,48,82,1,5,1,-1
6,2,458,747,107,99,1,4,1,-1
6,3,1070,843,107,41,1,7,1,-1
6,4,1292,794,63,41,1,2,1,-1
