0,1,393,581,39,80,1,7,1,-1
0,2,401,613,51,106,1,9,1,-1
0,3,617,757,40,59,1,2,1,-1
0,4,514,833,86,45,1,7,1,-1
0,5,725,829,63,31,1,2,1,-1
0,6,880,831,70,31,1,8,1,-1
0,7,1097,780,68,30,1,8,1,-1
0,8,1310,874,97,39,1,7,1,-1
0,9,1367,798,74,47,1,5,1,-1
0,10,1457,605,37,38,1,8,1,-1
0,11,1506,596,48,27,1,8,1,-1
0,12,1468,660,49,27,1,8,1,-1
0,13,1545,639,47,37,1,8,1,-1
0,14,1258,939,103,40,1,7,1,-1
1,1,395,584,40,76,1,7,1,-1
1,2,396,607,53,113,1,9,1,-1
1,3,617,755,40,58,1,2,1,-1
1,4,515,834,84,43,1,7,1,-1
1,5,723,830,64,31,1,2,1,-1
1,6,876,832,70,31,1,8,1,-1
1,7,1109,780,66,29,1,8,1,-1
1,8,1310,877,100,38,1,7,1,-1
1,9,1366,798,78,47,1,5,1,-1
1,10,1459,605,36,37,1,8,1,-1
1,11,1510,595,48,31,1,8,1,-1
1,12,1465,659,52,28,1,8,1,-1
1,13,1546,640,46,37,1,8,1,-1
1,14,1260,940,102,37,1,7,1,-1
2,1,394,581,39,80,1,7,1,-1
2,2,398,613,50,110,1,9,1,-1
2,3,620,751,40,59,1,2,1,-1
2,4,514,834,86,44,1,7,1,-1
2,5,718,830,63,31,1,2,1,-1
2,6,871,831,72,31,1,8,1,-1
2,7,1118,781,65,28,1,8,1,-1
2,8,1310,876,98,39,1,7,1,-1
2,9,1373,797,75,47,1,5,1,-1
2,10,1461,603,37,39,1,8,1,-1
2,11,1514,596,48,31,1,8,1,-1
2,12,1463,659,52,29,1,8,1,-1
2,13,1545,639,47,37,1,8,1,-1
2,14,1261,941,102,36,1,7,1,-1
3,1,395,583,39,77,1,7,1,-1
3,2,396,611,50,114,1,9,1,-1
3,3,621,749,40,59,1,2,1,-1
3,4,513,833,84,45,1,7,1,-1
3,5,716,829,60,30,1,2,1,-1
3,6,867,832,75,32,1,8,1,-1
3,7,1131,782,65,28,1,8,1,-1
3,8,1309,876,98,39,1,7,1,-1
3,9,1378,797,75,47,1,5,1,-1
3,10,1463,604,37,36,1,8,1,-1
3,11,1518,597,46,30,1,8,1,-1
3,12,1460,659,49,27,1,8,1,-1
3,13,1544,640,47,37,1,8,1,-1
3,14,1259,941,102,36,1,7,1,-1
4,1,395,585,39,77,1,7,1,-1
4,2,396,608,50,122,1,9,1,-1
4,3,620,749,43,59,1,2,1,-1
4,4,514,834,84,45,1,7,1,-1
4,5,712,830,63,30,1,2,1,-1
4,6,860,832,75,32,1,8,1,-1
4,7,1140,782,65,28,1,8,1,-1
4,8,1311,875,98,39,1,7,1,-1
4,9,1372,798,80,47,1,5,1,-1
4,10,1463,604,37,34,1,8,1,-1
4,11,1518,599,46,30,1,8,1,-1
