0,2,1450,640,44,45,1,8,1,-1
0,1,1256,953,106,45,1,7,1,-1
0,3,1216,853,68,29,1,2,1,-1
0,4,1441,864,52,35,1,8,1,-1
0,5,386,599,51,80,1,7,1,-1
1,2,1450,641,44,45,1,8,1,-1
1,1,1255,953,107,45,1,7,1,-1
1,3,1205,849,68,33,1,2,1,-1
1,4,1440,864,52,35,1,8,1,-1
1,5,384,601,51,80,1,7,1,-1
2,2,1447,636,46,47,1,8,1,-1
2,1,1257,954,107,45,1,7,1,-1
2,3,1189,852,76,32,1,2,1,-1
2,4,1436,866,52,35,1,8,1,-1
2,5,384,601,51,80,1,7,1,-1
3,2,1439,627,47,52,1,8,1,-1
3,1,1256,953,107,45,1,7,1,-1
3,3,1164,852,70,32,1,2,1,-1
3,4,1434,869,55,31,1,8,1,-1
3,5,384,600,51,80,1,7,1,-1
4,2,1442,627,43,51,1,8,1,-1
4,1,1255,953,107,45,1,7,1,-1
4,3,1148,852,73,33,1,2,1,-1
4,4,1429,867,62,31,1,8,1,-1
4,5,384,600,51,80,1,7,1,-1
5,2,1442,625,43,51,1,8,1,-1
5,1,1255,953,107,45,1,7,1,-1
5,3,1137,852,73,33,1,2,1,-1
5,4,1429,870,56,28,1,8,1,-1
5,5,387,600,49,78,1,7,1,-1
6,2,1437,620,43,50,1,8,1,-1
6,1,1255,953,107,45,1,7,1,-1
6,3,1114,852,70,33,1,2,1,-1
6,4,1425,866,57,28,1,8,1,-1
6,5,386,599,51,79,1,7,1,-1
7,2,1441,618,34,48,1,8,1,-1
7,1,1256,954,107,45,1,7,1,-1
7,3,1097,852,70,33,1,2,1,-1
7,4,1426,868,57,28,1,8,1,-1
7,5,385,599,51,79,1,7,1,-1
8,2,1441,617,35,49,1,8,1,-1
8,1,1255,953,107,45,1,7,1,-1
8,3,1075,851,70,33,1,2,1,-1
8,4,1421,867,57,28,1,8,1,-1
8,5,383,599,52,79,1,7,1,-1
9,2,1444,614,30,52,1,8,1,-1
9,1,1255,954,107,45,1,7,1,-1
9,3,1062,851,67,31,1,2,1,-1
9,4,1422,869,57,28,1,8,1,-1
9,5,385,598,47,82,1,7,1,-1
