0,1,402,423,73,86,1,1,1,-1
0,2,439,446,78,88,1,1,1,-1
0,3,466,476,79,89,1,1,1,-1
0,4,346,404,37,85,1,1,1,-1
0,5,383,629,53,106,1,1,1,-1
0,6,494,84,42,38,1,2,1,-1
0,7,433,152,34,38,1,8,1,-1
0,8,392,173,34,35,1,2,1,-1
0,9,395,206,44,75,1,7,1,-1
0,10,381,285,32,49,1,8,1,-1
0,11,348,292,34,47,1,8,1,-1
0,12,356,350,33,54,1,8,1,-1
0,13,294,528,31,66,1,8,1,-1
0,14,331,560,31,74,1,2,1,-1
0,15,331,651,48,107,1,5,1,-1
0,16,357,759,58,82,1,8,1,-1
0,17,415,841,73,68,1,8,1,-1
0,18,360,892,91,75,1,8,1,-1
0,19,501,900,84,59,1,8,1,-1
0,20,617,932,85,42,1,8,1,-1
0,21,741,944,163,60,1,9,1,-1
0,22,606,1000,85,42,1,8,1,-1
0,23,936,960,115,43,1,5,1,-1
0,24,906,1020,79,29,1,2,1,-1
0,25,1169,957,68,39,1,2,1,-1
0,26,1264,945,71,33,1,2,1,-1
0,27,1231,1000,79,37,1,8,1,-1
0,28,1344,933,76,41,1,8,1,-1
0,29,1446,955,78,36,1,8,1,-1
0,30,1558,887,62,41,1,1,1,-1
0,31,1676,765,32,53,1,8,1,-1
0,32,1740,694,34,71,1,5,1,-1
1,1,402,422,76,86,1,1,1,-1
1,2,438,450,82,83,1,1,1,-1
1,3,466,475,79,94,1,1,1,-1
1,4,345,405,38,86,1,1,1,-1
1,5,382,625,59,110,1,1,1,-1
1,6,494,84,45,38,1,2,1,-1
1,7,433,155,34,38,1,8,1,-1
1,8,394,168,34,35,1,2,1,-1
1,9,397,211,44,71,1,7,1,-1
1,10,381,286,32,49,1,8,1,-1
1,11,352,287,28,43,1,8,1,-1
1,12,355,354,34,49,1,8,1,-1
1,13,297,508,31,70,1,8,1,-1
1,14,330,560,31,74,1,2,1,-1
1,15,330,651,48,114,1,5,1,-1
1,16,360,760,54,82,1,8,1,-1
1,17,413,842,76,71,1,8,1,-1
1,18,353,877,83,75,1,8,1,-1
1,19,501,902,84,59,1,8,1,-1
1,20,619,933,82,42,1,8,1,-1
1,21,737,947,171,56,1,9,1,-1
1,22,598,1000,82,42,1,8,1,-1
1,23,942,958,115,43,1,5,1,-1
1,24,889,1020,79,30,1,2,1,-1
1,25,1172,958,68,39,1,2,1,-1
1,26,1266,945,67,33,1,2,1,-1
1,27,1211,998,86,44,1,8,1,-1
1,28,1344,935,74,41,1,8,1,-1
1,29,1433,957,78,41,1,8,1,-1
1,30,1560,887,62,40,1,1,1,-1
1,31,1674,763,33,53,1,8,1,-1
1,32,1741,696,34,71,1,5,1,-1
2,1,405,425,76,86,1,1,1,-1
2,2,440,449,83,88,1,1,1,-1
2,3,467,476,78,92,1,1,1,-1
2,4,346,407,39,85,1,1,1,-1
2,5,381,629,59,107,1,1,1,-1
2,6,492,83,45,38,1,2,1,-1
2,7,433,156,34,38,1,8,1,-1
2,8,399,162,34,35,1,2,1,-1
2,9,397,212,44,71,1,7,1,-1
2,10,379,290,32,49,1,8,1,-1
2,11,357,280,28,43,1,8,1,-1
2,12,355,357,34,49,1,8,1,-1
2,13,299,503,30,70,1,8,1,-1
2,14,331,561,31,74,1,2,1,-1
2,15,332,650,42,109,1,5,1,-1
2,16,361,762,54,82,1,8,1,-1
2,17,414,837,74,73,1,8,1,-1
2,18,351,874,77,75,1,8,1,-1
2,19,500,902,84,59,1,8,1,-1
2,20,614,934,90,41,1,8,1,-1
2,21,738,945,168,56,1,9,1,-1
2,22,589,997,82,42,1,8,1,-1
2,23,936,960,115,43,1,5,1,-1
2,24,876,1018,79,30,1,2,1,-1
2,25,1173,959,64,39,1,2,1,-1
2,26,1263,946,71,33,1,2,1,-1
2,27,1193,1001,86,42,1,8,1,-1
2,28,1343,935,74,41,1,8,1,-1
2,29,1417,960,82,38,1,8,1,-1
2,30,1561,888,67,36,1,1,1,-1
2,31,1677,763,30,53,1,8,1,-1
2,32,1741,697,34,67,1,5,1,-1
3,1,403,422,72,86,1,1,1,-1
3,2,440,446,74,84,1,1,1,-1
3,3,465,476,78,89,1,1,1,-1
3,4,344,409,39,85,1,1,1,-1
3,5,384,628,58,106,1,1,1,-1
3,6,488,87,44,38,1,2,1,-1
3,7,429,160,33,38,1,8,1,-1
3,8,404,156,27,32,1,2,1,-1
3,9,397,212,37,75,1,7,1,-1
3,10,378,293,34,45,1,8,1,-1
3,11,361,269,28,43,1,8,1,-1
3,12,353,358,34,49,1,8,1,-1
3,13,300,497,31,68,1,8,1,-1
3,14,330,561,31,74,1,2,1,-1
3,15,332,650,38,109,1,5,1,-1
3,16,361,760,54,82,1,8,1,-1
3,17,413,838,74,73,1,8,1,-1
3,18,346,861,68,80,1,8,1,-1
3,19,501,903,84,59,1,8,1,-1
3,20,615,935,87,41,1,8,1,-1
3,21,737,945,168,56,1,9,1,-1
3,22,580,997,83,42,1,8,1,-1
3,23,938,959,115,43,1,5,1,-1
3,24,858,1019,83,30,1,2,1,-1
3,25,1168,960,68,31,1,2,1,-1
3,26,1265,948,71,33,1,2,1,-1
3,27,1175,1006,81,39,1,8,1,-1
3,28,1342,938,74,36,1,8,1,-1
3,29,1405,965,69,36,1,8,1,-1
3,30,1564,889,64,36,1,1,1,-1
3,31,1677,758,31,54,1,8,1,-1
3,32,1741,698,34,67,1,5,1,-1
4,32,1742,703,34,67,1,5,1,-1
4,4,343,406,39,88,1,1,1,-1
4,5,383,627,58,106,1,1,1,-1
4,6,490,88,44,38,1,2,1,-1
4,7,431,163,33,38,1,8,1,-1
4,8,409,148,27,32,1,2,1,-1
4,9,399,213,37,75,1,7,1,-1
4,10,380,296,31,45,1,8,1,-1
4,11,363,263,31,37,1,8,1,-1
4,12,352,360,34,49,1,8,1,-1
4,13,301,490,31,65,1,8,1,-1
4,14,331,560,31,74,1,2,1,-1
4,15,332,649,38,113,1,5,1,-1
4,16,362,762,54,79,1,8,1,-1
4,17,416,841,72,69,1,8,1,-1
4,18,340,855,61,69,1,8,1,-1
4,19,503,904,84,59,1,8,1,-1
4,20,616,936,87,41,1,8,1,-1
4,21,739,943,165,59,1,9,1,-1
4,22,569,993,87,45,1,8,1,-1
4,23,943,959,115,43,1,5,1,-1
4,24,847,1021,79,29,1,2,1,-1
4,25,1170,962,68,31,1,2,1,-1
4,26,1266,950,71,33,1,2,1,-1
4,27,1159,1009,81,39,1,8,1,-1
4,28,1339,939,74,36,1,8,1,-1
4,29,1392,969,69,36,1,8,1,-1
4,30,1572,887,59,36,1,1,1,-1
4,31,1679,756,29,53,1,8,1,-1
4,1,403,424,72,86,1,1,1,-1
4,2,439,447,77,84,1,1,1,-1
4,3,466,477,78,89,1,1,1,-1
5,32,1742,696,34,70,1,5,1,-1
5,4,346,405,35,90,1,1,1,-1
5,5,386,628,52,104,1,1,1,-1
5,6,488,88,42,38,1,2,1,-1
