1,3,515,765,45,73,1,1,1
1,4,700,796,111,42,1,3,1
1,5,744,828,93,45,1,7,1
1,6,837,798,95,42,1,5,1
1,1,392,581,45,80,1,7,1
1,7,1044,778,70,32,1,8,1
1,8,1150,853,72,31,1,8,1
1,9,1372,761,84,48,1,5,1
1,10,1308,874,99,43,1,7,1
1,12,1479,598,45,28,1,8,1
1,2,1536,636,45,39,1,8,1
1,13,1470,653,51,29,1,8,1
1,11,1260,940,100,38,1,7,1
2,3,519,758,43,73,1,1,1
2,4,701,793,111,45,1,3,1
2,5,744,827,93,45,1,7,1
2,6,832,797,95,42,1,5,1
2,1,391,581,45,80,1,7,1
2,7,1061,780,70,32,1,8,1
2,8,1151,853,72,31,1,8,1
2,9,1379,764,84,44,1,5,1
2,10,1312,875,94,43,1,7,1
2,12,1479,598,45,28,1,8,1
2,2,1534,636,45,39,1,8,1
2,13,1467,652,51,32,1,8,1
2,11,1258,940,103,39,1,7,1
3,3,519,754,43,76,1,1,1
3,4,700,794,111,45,1,3,1
3,5,745,828,93,45,1,7,1
3,6,830,797,95,42,1,5,1
3,1,393,582,45,80,1,7,1
3,7,1076,779,70,32,1,8,1
3,8,1150,854,72,31,1,8,1
3,9,1386,762,84,44,1,5,1
3,10,1311,874,94,42,1,7,1
3,12,1479,599,45,28,1,8,1
3,2,1532,635,45,37,1,8,1
3,13,1464,651,50,33,1,8,1
3,11,1260,939,103,39,1,7,1
4,3,520,751,43,77,1,1,1
4,4,698,795,115,43,1,3,1
4,5,743,825,95,48,1,7,1
4,6,830,797,95,43,1,5,1
4,1,392,581,45,80,1,7,1
4,7,1098,781,70,32,1,8,1
4,8,1150,854,72,31,1,8,1
4,9,1387,764,78,41,1,5,1
4,10,1310,875,95,43,1,7,1
4,12,1479,599,45,28,1,8,1
4,2,1529,635,49,37,1,8,1
4,13,1458,645,54,34,1,8,1
4,11,1261,940,103,39,1,7,1
5,3,519,754,44,73,1,1,1
5,4,700,795,114,44,1,3,1
5,5,745,827,93,47,1,7,1
5,6,828,796,95,44,1,5,1
5,1,392,581,45,80,1,7,1
5,7,1112,781,70,32,1,8,1
5,8,1151,855,70,31,1,8,1
5,9,1397,762,73,43,1,5,1
5,10,1310,876,94,43,1,7,1
5,12,1479,598,45,28,1,8,1
5,2,1527,634,47,35,1,8,1
5,13,1453,639,51,34,1,8,1
5,11,1260,940,103,39,1,7,1
