1,2,1450,640,44,45,1,8,1
1,1,1256,953,106,45,1,7,1
1,3,1216,853,68,29,1,2,1
1,4,1441,864,52,35,1,8,1
1,5,386,599,51,80,1,7,1
2,2,1450,641,44,45,1,8,1
2,1,1255,953,107,45,1,7,1
2,3,1205,849,68,33,1,2,1
2,4,1440,864,52,35,1,8,1
2,5,384,601,51,80,1,7,1
3,2,1447,636,46,47,1,8,1
3,1,1257,954,107,45,1,7,1
3,3,1189,852,76,32,1,2,1
3,4,1436,866,52,35,1,8,1
3,5,384,601,51,80,1,7,1
4,2,1439,627,47,52,1,8,1
4,1,1256,953,107,45,1,7,1
4,3,1164,852,70,32,1,2,1
4,4,1434,869,55,31,1,8,1
4,5,384,600,51,80,1,7,1
5,2,1442,627,43,51,1,8,1
5,1,1255,953,107,45,1,7,1
5,3,1148,852,73,33,1,2,1
5,4,1429,867,62,31,1,8,1
5,5,384,600,51,80,1,7,1
6,2,1442,625,43,51,1,8,1
6,1,1255,953,107,45,1,7,1
6,3,1137,852,73,33,1,2,1
6,4,1429,870,56,28,1,8,1
6,5,387,600,49,78,1,7,1
